"f2","family","trait_id","trait_name","trait_value"
"930105","9301","18","BW30","11"
"930106","9301","18","BW30","9.4"
"930107","9301","18","BW30","10.6"
"930802","9308","18","BW30","5.6"
"930804","9308","18","BW30","7.8"
"930805","9308","18","BW30","9"
"930806","9308","18","BW30","8.8"
"930807","9308","18","BW30","8.2"
"930808","9308","18","BW30","7"
"930809","9308","18","BW30","7.6"
"930810","9308","18","BW30","7.6"
"930811","9308","18","BW30","5.4"
"930813","9308","18","BW30","8.6"
"931301","9313","18","BW30","8.2"
"931302","9313","18","BW30","7.4"
"931303","9313","18","BW30","8.6"
"931305","9313","18","BW30","8.8"
"931306","9313","18","BW30","9.2"
"931308","9313","18","BW30","8"
"931401","9314","18","BW30","8.6"
"931403","9314","18","BW30","6.8"
"931404","9314","18","BW30","3.2"
"931405","9314","18","BW30","5.2"
"931406","9314","18","BW30","5.4"
"931407","9314","18","BW30","7.2"
"931408","9314","18","BW30","6.2"
"931410","9314","18","BW30","6.8"
"931412","9314","18","BW30","6"
"931801","9318","18","BW30","7.4"
"931802","9318","18","BW30","5.2"
"931804","9318","18","BW30","5.2"
"931805","9318","18","BW30","6.6"
"931806","9318","18","BW30","6.4"
"931808","9318","18","BW30","7"
"931809","9318","18","BW30","3.4"
"932302","9323","18","BW30","7"
"932304","9323","18","BW30","5.6"
"932305","9323","18","BW30","5.4"
"932306","9323","18","BW30","6.4"
"932307","9323","18","BW30","6.2"
"932401","9324","18","BW30","7.4"
"932402","9324","18","BW30","7.8"
"932403","9324","18","BW30","8.6"
"932404","9324","18","BW30","7.6"
"932406","9324","18","BW30","7.4"
"932408","9324","18","BW30","8.6"
"932410","9324","18","BW30","9"
"932412","9324","18","BW30","7.2"
"932701","9327","18","BW30","8.4"
"932702","9327","18","BW30","9.8"
"932703","9327","18","BW30","7.6"
"932706","9327","18","BW30","7.4"
"932708","9327","18","BW30","9.4"
"932801","9328","18","BW30","5.6"
"932802","9328","18","BW30","6"
"932804","9328","18","BW30","7.6"
"932806","9328","18","BW30","6"
"932808","9328","18","BW30","6.2"
"932901","9329","18","BW30","5.2"
"932902","9329","18","BW30","6.4"
"932904","9329","18","BW30","6.2"
"932907","9329","18","BW30","7.4"
"932908","9329","18","BW30","5.8"
"933101","9331","18","BW30","5.8"
"933102","9331","18","BW30","6"
"933104","9331","18","BW30","4.6"
"933106","9331","18","BW30","6"
"933108","9331","18","BW30","4.6"
"933110","9331","18","BW30","5.4"
"933112","9331","18","BW30","5.8"
"933114","9331","18","BW30","4.6"
"933201","9332","18","BW30","6.6"
"933202","9332","18","BW30","6.6"
"933203","9332","18","BW30","7.6"
"933204","9332","18","BW30","5.8"
"1000801","10008","18","BW30","7.3"
"1000802","10008","18","BW30","5.7"
"1000803","10008","18","BW30","4.7"
"1000804","10008","18","BW30","5.8"
"1000807","10008","18","BW30","7.5"
"1000808","10008","18","BW30","7.4"
"1000810","10008","18","BW30","7.8"
"1001101","10011","18","BW30","8.2"
"1001102","10011","18","BW30","6.4"
"1001103","10011","18","BW30","5.6"
"1001104","10011","18","BW30","4.6"
"1001105","10011","18","BW30","6.2"
"1001107","10011","18","BW30","7.6"
"1001108","10011","18","BW30","7.8"
"1001109","10011","18","BW30","4.6"
"1001111","10011","18","BW30","7.4"
"1001113","10011","18","BW30","6"
"1001301","10013","18","BW30","6.4"
"1001302","10013","18","BW30","7.4"
"1001303","10013","18","BW30","6"
"1001304","10013","18","BW30","8"
"1001305","10013","18","BW30","7.4"
"1001307","10013","18","BW30","7.4"
"1001309","10013","18","BW30","6"
"1001311","10013","18","BW30","7.6"
"1001313","10013","18","BW30","8"
"1003102","10031","18","BW30","6"
"1003104","10031","18","BW30","5.2"
"1003106","10031","18","BW30","5.8"
"1003108","10031","18","BW30","5.2"
"1003110","10031","18","BW30","6"
"1003114","10031","18","BW30","5.4"
"1003701","10037","18","BW30","6.6"
"1003702","10037","18","BW30","7.4"
"1003703","10037","18","BW30","7.4"
"1003705","10037","18","BW30","7.2"
"1003707","10037","18","BW30","6.4"
"1004401","10044","18","BW30","9.2"
"1004402","10044","18","BW30","7.2"
"1004403","10044","18","BW30","10.2"
"1006705","10067","18","BW30","7.54"
"1006902","10069","18","BW30","7.4"
"1006903","10069","18","BW30","7.42"
"1006905","10069","18","BW30","7.2"
"1006906","10069","18","BW30","7.76"
"1006908","10069","18","BW30","7.02"
"1006909","10069","18","BW30","6.32"
"1006911","10069","18","BW30","8.58"
"1007201","10072","18","BW30","8.28"
"1007202","10072","18","BW30","7.96"
"1007204","10072","18","BW30","6.94"
"1007206","10072","18","BW30","6.34"
"1007207","10072","18","BW30","7.7"
"1007208","10072","18","BW30","7"
"1007213","10072","18","BW30","8.28"
"1007902","10079","18","BW30","7.1"
"1007913","10079","18","BW30","8.06"
"1008002","10080","18","BW30","6.54"
"1008003","10080","18","BW30","7.56"
"1008004","10080","18","BW30","7.86"
"1008901","10089","18","BW30","6.62"
"1008902","10089","18","BW30","7.96"
"1008903","10089","18","BW30","6.76"
"1008904","10089","18","BW30","6.84"
"1008905","10089","18","BW30","5.86"
"1008907","10089","18","BW30","7.44"
"1008908","10089","18","BW30","6.96"
"1008911","10089","18","BW30","7.1"
"1009503","10095","18","BW30","6.2"
"1009505","10095","18","BW30","5.56"
"1009507","10095","18","BW30","5.62"
"1009511","10095","18","BW30","6.2"
"1009702","10097","18","BW30","8.48"
"1009703","10097","18","BW30","6"
"1009704","10097","18","BW30","8.8"
"1009705","10097","18","BW30","6.84"
"1009706","10097","18","BW30","5.66"
"1009707","10097","18","BW30","7.94"
"1009708","10097","18","BW30","5.74"
"1009709","10097","18","BW30","7.06"
"1009711","10097","18","BW30","7.54"
"1010601","10106","18","BW30","6.34"
"1010602","10106","18","BW30","6.3"
"1010605","10106","18","BW30","6.6"
"1010606","10106","18","BW30","6.94"
"1012203","10122","18","BW30","8.94"
"1012205","10122","18","BW30","7.54"
"1012207","10122","18","BW30","8.24"
"1013001","10130","18","BW30","7.1"
"1013004","10130","18","BW30","5.9"
"1013005","10130","18","BW30","6.6"
"1013006","10130","18","BW30","6.7"
"1013007","10130","18","BW30","6.5"
"1013008","10130","18","BW30","6"
"1013010","10130","18","BW30","3.6"
"1013011","10130","18","BW30","6.7"
"1013402","10134","18","BW30","6.28"
"1013403","10134","18","BW30","7.6"
"1013405","10134","18","BW30","6.2"
"1013407","10134","18","BW30","9.28"
"1013408","10134","18","BW30","6.26"
"1013409","10134","18","BW30","7.88"
"1013410","10134","18","BW30","7.28"
"1013411","10134","18","BW30","7.8"
"1013412","10134","18","BW30","6.62"
"1013414","10134","18","BW30","8.4"
"1013705","10137","18","BW30","5.64"
"1013708","10137","18","BW30","8.08"
"1013711","10137","18","BW30","7"
"1013713","10137","18","BW30","6"
"1013902","10139","18","BW30","7.24"
"1013903","10139","18","BW30","6.4"
"1013904","10139","18","BW30","6.4"
"1013905","10139","18","BW30","7.8"
"1013906","10139","18","BW30","6.06"
"1013912","10139","18","BW30","6.1"
"1015103","10151","18","BW30","7"
"1015104","10151","18","BW30","7.66"
"1015105","10151","18","BW30","7"
"1015106","10151","18","BW30","4.4"
"1015107","10151","18","BW30","6.6"
"1015108","10151","18","BW30","6"
"1015110","10151","18","BW30","5"
"1015203","10152","18","BW30","6.8"
"1015205","10152","18","BW30","7"
"1015301","10153","18","BW30","6.2"
"1015302","10153","18","BW30","8.04"
"1015303","10153","18","BW30","7"
"1015304","10153","18","BW30","5.26"
"1015901","10159","18","BW30","7.4"
"1015902","10159","18","BW30","7"
"1015903","10159","18","BW30","9.12"
"1015904","10159","18","BW30","8.04"
"1015905","10159","18","BW30","6.68"
"1015909","10159","18","BW30","7.4"
"1015911","10159","18","BW30","7.24"
"1015913","10159","18","BW30","5.2"
"1016102","10161","18","BW30","7.54"
"1016103","10161","18","BW30","9"
"1016201","10162","18","BW30","10.4"
"1016401","10164","18","BW30","6.6"
"1016408","10164","18","BW30","6"
"1016409","10164","18","BW30","7.34"
"1016411","10164","18","BW30","7"
"1016412","10164","18","BW30","5.48"
"1016901","10169","18","BW30","9.12"
"1016902","10169","18","BW30","9.58"
"1016905","10169","18","BW30","8.46"
"1016907","10169","18","BW30","10.36"
"1018903","10189","18","BW30","7.42"
"1018906","10189","18","BW30","7.66"
"1019601","10196","18","BW30","8.56"
"1019602","10196","18","BW30","8.02"
"1019604","10196","18","BW30","7.34"
"1019605","10196","18","BW30","7.82"
"1019606","10196","18","BW30","7.5"
"1019607","10196","18","BW30","8.02"
"1019608","10196","18","BW30","5.86"
"1019609","10196","18","BW30","7.08"
"1020402","10204","18","BW30","8.28"
"1020403","10204","18","BW30","10"
"1020405","10204","18","BW30","9.7"
"1020406","10204","18","BW30","5.38"
"1020407","10204","18","BW30","6.8"
"1020408","10204","18","BW30","10.4"
"1020701","10207","18","BW30","10.6"
"1020702","10207","18","BW30","7.86"
"1020703","10207","18","BW30","8.56"
"1020705","10207","18","BW30","8.06"
"1020707","10207","18","BW30","9.1"
"1020713","10207","18","BW30","7.86"
"1021001","10210","18","BW30","9.5"
"1021002","10210","18","BW30","7.02"
"1021003","10210","18","BW30","9.4"
"1021004","10210","18","BW30","6.08"
"1021006","10210","18","BW30","9.06"
"1021008","10210","18","BW30","5.46"
"1021010","10210","18","BW30","8.72"
"1021012","10210","18","BW30","10.36"
"1021014","10210","18","BW30","7.36"
"1021702","10217","18","BW30","7.66"
"1021703","10217","18","BW30","6.8"
"1021704","10217","18","BW30","8.14"
"1021706","10217","18","BW30","7.02"
"1021707","10217","18","BW30","8.8"
"1021709","10217","18","BW30","8.04"
"1021710","10217","18","BW30","7.56"
"1024003","10240","18","BW30","9.34"
"1024006","10240","18","BW30","7"
"1024008","10240","18","BW30","7.6"
"1026302","10263","18","BW30","7.45"
"1026303","10263","18","BW30","8.48"
"1026304","10263","18","BW30","7.03"
"1026305","10263","18","BW30","5.83"
"1026306","10263","18","BW30","6.86"
"1026311","10263","18","BW30","8.48"
"1026701","10267","18","BW30","7.03"
"1026702","10267","18","BW30","5.83"
"1026704","10267","18","BW30","7.89"
"1026705","10267","18","BW30","8.31"
"1026707","10267","18","BW30","6"
"1026709","10267","18","BW30","6.51"
"1026710","10267","18","BW30","9.69"
"1026711","10267","18","BW30","8.54"
"1026712","10267","18","BW30","5.41"
"1026802","10268","18","BW30","9.69"
"1026803","10268","18","BW30","9.92"
"1027201","10272","18","BW30","6.47"
"1027204","10272","18","BW30","3.73"
"1027208","10272","18","BW30","5.68"
"1027210","10272","18","BW30","4.42"
"1027214","10272","18","BW30","7.5"
"1028202","10282","18","BW30","10.07"
"1028203","10282","18","BW30","7.5"
"1028204","10282","18","BW30","7.71"
"1030406","10304","18","BW30","5.54"
"1030601","10306","18","BW30","8.17"
"1030603","10306","18","BW30","6.67"
"1030604","10306","18","BW30","9.52"
"1030607","10306","18","BW30","8.39"
"1030609","10306","18","BW30","9.52"
"1030701","10307","18","BW30","10.34"
"1030702","10307","18","BW30","6.43"
"1030704","10307","18","BW30","10.77"
"1030705","10307","18","BW30","8.57"
"1030706","10307","18","BW30","9.27"
"1030707","10307","18","BW30","10.89"
"1030709","10307","18","BW30","10.09"
"1030711","10307","18","BW30","12.3"
"1030802","10308","18","BW30","8.47"
"1030804","10308","18","BW30","9.18"
"1030805","10308","18","BW30","6.88"
"1030806","10308","18","BW30","7.32"
"1031206","10312","18","BW30","8.19"
"1031209","10312","18","BW30","8.52"
"1031303","10313","18","BW30","8.44"
"1031306","10313","18","BW30","9.2"
"1031308","10313","18","BW30","9.11"
"1031312","10313","18","BW30","6.91"
"1031401","10314","18","BW30","7.4"
"1031402","10314","18","BW30","1.81"
"1031406","10314","18","BW30","8.09"
"1031408","10314","18","BW30","7.78"
"1035101","10351","18","BW30","3.61"
"1035102","10351","18","BW30","6.59"
"1035105","10351","18","BW30","6.53"
"1035106","10351","18","BW30","7.86"
"1035109","10351","18","BW30","6"
"1035112","10351","18","BW30","7.86"
"1035113","10351","18","BW30","9.09"
"1035301","10353","18","BW30","4.39"
"1035302","10353","18","BW30","6.38"
"1035303","10353","18","BW30","7.23"
"1035304","10353","18","BW30","6.26"
"1035305","10353","18","BW30","7.07"
"1035306","10353","18","BW30","4.48"
"1035307","10353","18","BW30","8.12"
"1035309","10353","18","BW30","7.3"
"1035311","10353","18","BW30","4.64"
"1035901","10359","18","BW30","8.03"
"1035902","10359","18","BW30","8.14"
"1035903","10359","18","BW30","10.83"
"1035904","10359","18","BW30","6.5"
"1035905","10359","18","BW30","9.42"
"1035911","10359","18","BW30","10.31"
"1036701","10367","18","BW30","4.64"
"1036702","10367","18","BW30","5.58"
"1036703","10367","18","BW30","5.18"
"1036704","10367","18","BW30","5.45"
"1036705","10367","18","BW30","5.36"
"1036706","10367","18","BW30","4.46"
"1036707","10367","18","BW30","3.82"
"1036708","10367","18","BW30","3.57"
"1036709","10367","18","BW30","4.36"
"1036710","10367","18","BW30","5.11"
"1036712","10367","18","BW30","5.29"
"1036715","10367","18","BW30","5.8"
"1037103","10371","18","BW30","4.04"
"1037104","10371","18","BW30","5.38"
"1037106","10371","18","BW30","4.2"
"1037109","10371","18","BW30","4.21"
"1037301","10373","18","BW30","9.05"
"1037303","10373","18","BW30","10.24"
"1037305","10373","18","BW30","9.02"
"1037307","10373","18","BW30","9.3"
"1037309","10373","18","BW30","9.28"
"1037311","10373","18","BW30","7.8"
"1037313","10373","18","BW30","6.58"
"1037315","10373","18","BW30","6.11"
"1037317","10373","18","BW30","8.4"
"1038201","10382","18","BW30","8.09"
"1038202","10382","18","BW30","8.28"
"1038203","10382","18","BW30","6.62"
"1038204","10382","18","BW30","7.15"
"1038206","10382","18","BW30","9.89"
"1038208","10382","18","BW30","9.29"
"1038210","10382","18","BW30","8.98"
"1038216","10382","18","BW30","8.71"
"1038401","10384","18","BW30","7.4"
"1038402","10384","18","BW30","8.86"
"1038404","10384","18","BW30","8.56"
"1038405","10384","18","BW30","8.56"
"1038406","10384","18","BW30","8.86"
"1038407","10384","18","BW30","7.74"
"1038408","10384","18","BW30","6.84"
"1038409","10384","18","BW30","9.34"
"1038411","10384","18","BW30","6.8"
"1038413","10384","18","BW30","8.67"
"1039201","10392","18","BW30","8.22"
"1039203","10392","18","BW30","8.66"
"1039204","10392","18","BW30","7.45"
"1039205","10392","18","BW30","10.23"
"1039206","10392","18","BW30","8.01"
"1039208","10392","18","BW30","6.55"
"1039210","10392","18","BW30","9.46"
"1039212","10392","18","BW30","9.97"
"915902","9159","19","BW60","13.2"
"915904","9159","19","BW60","13.8"
"915905","9159","19","BW60","16.6"
"915906","9159","19","BW60","14"
"915907","9159","19","BW60","13.4"
"915908","9159","19","BW60","18.6"
"915909","9159","19","BW60","11.4"
"915910","9159","19","BW60","15.4"
"915912","9159","19","BW60","17"
"916101","9161","19","BW60","15.8"
"916102","9161","19","BW60","16.2"
"916103","9161","19","BW60","15.2"
"916104","9161","19","BW60","19.6"
"916106","9161","19","BW60","18.2"
"916108","9161","19","BW60","18.4"
"916110","9161","19","BW60","17.6"
"916112","9161","19","BW60","16"
"916114","9161","19","BW60","19.6"
"916302","9163","19","BW60","17.6"
"916303","9163","19","BW60","16.4"
"916304","9163","19","BW60","17.2"
"916307","9163","19","BW60","16.6"
"916308","9163","19","BW60","14"
"916309","9163","19","BW60","19.2"
"916310","9163","19","BW60","15.6"
"916311","9163","19","BW60","18.2"
"916313","9163","19","BW60","16.8"
"916802","9168","19","BW60","13"
"916803","9168","19","BW60","15.6"
"916805","9168","19","BW60","18.2"
"916809","9168","19","BW60","17.8"
"916901","9169","19","BW60","22.6"
"916902","9169","19","BW60","21.6"
"916904","9169","19","BW60","17.4"
"916906","9169","19","BW60","17.2"
"917101","9171","19","BW60","15.2"
"917102","9171","19","BW60","17"
"917103","9171","19","BW60","16.6"
"917104","9171","19","BW60","13"
"917105","9171","19","BW60","13"
"917107","9171","19","BW60","14.2"
"917108","9171","19","BW60","18.6"
"917110","9171","19","BW60","14.2"
"917114","9171","19","BW60","13.4"
"918601","9186","19","BW60","13.8"
"918602","9186","19","BW60","18.2"
"918603","9186","19","BW60","12.2"
"918604","9186","19","BW60","13.2"
"918605","9186","19","BW60","13"
"918606","9186","19","BW60","13.2"
"918607","9186","19","BW60","15"
"918608","9186","19","BW60","13.6"
"918609","9186","19","BW60","17.2"
"918611","9186","19","BW60","15.6"
"918612","9186","19","BW60","17.4"
"918701","9187","19","BW60","18.4"
"918703","9187","19","BW60","21.2"
"918704","9187","19","BW60","16.4"
"918706","9187","19","BW60","21.4"
"918707","9187","19","BW60","16.8"
"918708","9187","19","BW60","20"
"918801","9188","19","BW60","13.4"
"918803","9188","19","BW60","15.8"
"918804","9188","19","BW60","13.4"
"918805","9188","19","BW60","17"
"918807","9188","19","BW60","14.2"
"919301","9193","19","BW60","17.2"
"919302","9193","19","BW60","20.2"
"919303","9193","19","BW60","21.4"
"919304","9193","19","BW60","22"
"919306","9193","19","BW60","19.4"
"919307","9193","19","BW60","12.8"
"919308","9193","19","BW60","19.2"
"919601","9196","19","BW60","11.8"
"919602","9196","19","BW60","12.4"
"919603","9196","19","BW60","15.4"
"919605","9196","19","BW60","18.4"
"919609","9196","19","BW60","18.8"
"919801","9198","19","BW60","17.4"
"919802","9198","19","BW60","18.8"
"919803","9198","19","BW60","15.2"
"919805","9198","19","BW60","20"
"919807","9198","19","BW60","16.2"
"919808","9198","19","BW60","10.8"
"919809","9198","19","BW60","16"
"920101","9201","19","BW60","9"
"920102","9201","19","BW60","16.6"
"920103","9201","19","BW60","12"
"920104","9201","19","BW60","15"
"920105","9201","19","BW60","18"
"920105","9201","19","BW60","14.8"
"920111","9201","19","BW60","13.6"
"920115","9201","19","BW60","13"
"920801","9208","19","BW60","17.8"
"920802","9208","19","BW60","18.4"
